3,997
6,994
4,996
1,999
5,995
5,995
4,996
9,991
4,996
3,997
5,995
3,997
5,995
3,997
6,994
7,993
3,997
3,997
8,992
4,996
5,995
11,989
10,990
9,991
11,989
5,995
3,997
4,996
2,998
3,997
6,994
12,988
9,991
5,995
8,992
7,993
2,998
5,995
3,997
8,992
5,995
5,995
7,993
12,988
7,993
9,991
8,992
5,995
7,993
4,996
5,995
4,996
7,993
6,994
5,995
4,996
1,999
5,995
4,996
9,991
4,996
8,992
6,994
6,994
3,997
6,994
4,996
6,994
4,996
4,996
4,996
2,998
5,995
5,995
3,997
6,994
2,998
6,994
1,999
9,991
1,999
4,996
6,994
7,993
6,994
4,996
3,997
8,992
7,993
4,996
8,992
8,992
6,994
4,996
4,996
1,999
1,999
9,991
5,995
6,994
5,995
9,991
4,996
4,996
8,992
4,996
4,996
3,997
7,993
2,998
14,986
4,996
3,997
10,990
5,995
6,994
9,991
3,997
6,994
6,994
4,996
7,993
10,990
6,994
4,996
8,992
0,1000
9,991
9,991
4,996
4,996
3,997
9,991
7,993
3,997
5,995
6,994
4,996
4,996
6,994
6,994
4,996
3,997
5,995
6,994
5,995
6,994
5,995
6,994
5,995
8,992
2,998
9,991
2,998
2,998
6,994
6,994
10,990
4,996
5,995
6,994
5,995
5,995
2,998
8,992
9,991
6,994
8,992
9,991
8,992
4,996
6,994
6,994
6,994
3,997
4,996
5,995
5,995
5,995
6,994
2,998
4,996
5,995
4,996
7,993
7,993
4,996
10,990
5,995
7,993
3,997
5,995
3,997
5,995
11,989
5,995
7,993
5,995
5,995
9,991
4,996
6,994
5,995
4,996
15,985
4,996
8,992
7,993
9,991
2,998
3,997
2,998
3,997
2,998
3,997
6,994
2,998
2,998
6,994
2,998
2,998
2,998
2,998
8,992
3,997
1,999
0,1000
3,997
3,997
0,1000
5,995
2,998
2,998
2,998
3,997
3,997
16,984
5,995
3,997
9,991
5,995
5,995
6,994
7,993
6,994
4,996
7,993
10,990
6,994
6,994
4,996
2,998
6,994
9,991
7,993
7,993
11,989
12,988
15,985
7,993
5,995
7,993
16,984
13,987
13,987
4,996
4,996
5,995
3,997
5,995
7,993
4,996
4,996
2,998
4,996
8,992
7,993
5,995
4,996
4,996
2,998
5,995
3,997
3,997
3,997
4,996
1,999
4,996
4,996
8,992
8,992
4,996
4,996
7,993
1,999
0,1000
5,995
6,994
3,997
5,995
5,995
2,998
3,997
4,996
11,989
4,996
2,998
7,993
3,997
2,998
3,997
3,997
4,996
4,996
1,999
4,996
3,997
4,996
3,997
1,999
1,999
4,996
3,997
8,992
9,991
7,993
3,997
5,995
5,995
9,991
7,993
3,997
10,990
6,994
4,996
6,994
4,996
3,997
15,985
8,992
8,992
10,990
15,985
8,992
4,996
4,996
10,990
15,985
11,989
14,986
14,986
7,993
8,992
5,995
7,993
5,995
3,997
9,991
5,995
7,993
10,990
6,994
9,991
6,994
8,992
19,981
14,986
3,997
3,997
1,999
1,999
52,948
39,961
14,986
19,981
13,987
12,988
94,906
60,940
158,842
284,716
63,937
32,968
4,996
1,999
14,986
7,993
2,998
1,999
2,998
3,997
2,998
2,998
3,997
2,998
3,997
1,999
2,998
28,972
13,987
97,903
4,996
4,996
40,960
9,991
10,990
2,998
1,999
3,997
2,998
4,996
4,996
7,993
3,997
3,997
2,998
4,996
1,999
2,998
5,995
3,997
5,995
7,993
4,996
4,996
4,996
2,998
9,991
6,994
4,996
3,997
5,995
3,997
7,993
4,996
2,998
6,994
3,997
92,908
12,988
6,994
0,1000
2,998
13,987
64,936
6,994
6,994
2,998
4,996
6,994
26,974
12,988
2,998
6,994
7,993
4,996
4,996
4,996
0,1000
19,981
99,901
119,881
37,963
4,996
2,998
24,976
17,983
206,794
216,784
4,996
55,945
63,937
0,1000
2,998
34,966
4,996
3,997
4,996
2,998
2,998
2,998
32,968
18,982
223,777
216,784
25,975
5,995
5,995
3,997
0,1000
2,998
5,995
5,995
2,998
2,998
4,996
1,999
4,996
4,996
72,928
7,993
42,958
8,992
3,997
21,979
22,978
41,959
10,990
26,974
21,979
7,993
8,992
12,988
12,988
7,993
2,998
28,972
102,898
197,803
135,865
69,931
36,964
36,964
31,969
4,996
4,996
14,986
77,923
82,918
2,998
1,999
49,951
25,975
70,930
53,947
223,777
127,873
127,873
111,889
13,987
8,992
23,977
7,993
2,998
3,997
68,932
54,946
23,977
17,983
5,995
3,997
2,998
3,997
4,996
2,998
52,948
135,865
124,876
327,673
238,762
45,955
36,964
6,994
2,998
5,995
5,995
10,990
6,994
12,988
6,994
12,988
3,997
2,998
4,996
4,996
11,989
1,999
0,1000
6,994
2,998
4,996
4,996
9,991
15,985
7,993
53,947
207,793
23,977
1,999
4,996
16,984
2,998
19,981
19,981
4,996
17,983
30,970
1,999
22,978
158,842
429,571
601,399
20,980
33,967
33,967
70,930
214,786
562,438
733,267
245,755
474,526
727,273
797,203
449,551
88,912
2,998
3,997
2,998
3,997
5,995
